personID,name
1159,Faye Dunaway
1436,Swoosie Kurtz
467225,Peter Kosminsky
32628,Amy Aquino
82517,John Billingsley
1028558,Sam Catlin
175262,Billy Connolly
232278,Marc Donato
297578,Patrick Fugit
369513,Cole Hauser
759,Paul Thomas Anderson
1191,Adam Sandler
28690,Jason Andrews
573134,Don McManus
1833,Emily Watson
350079,Luis Guzmán
893659,Gore Verbinski
915208,Naomi Watts
376540,Martin Henderson
233563,David Dorfman
9696871,Brian Cox
18485,Jane Alexander
296534,Lindsay Frost
848554,Amber Tamblyn
68622,Rachael Bella
153738,Daveigh Chase
111013,Adam Brody
847223,Isao Takahata
851302,Tsutomu Tatsumi
794186,Ayano Shiraishi
794002,Yoshiko Shinohara
945312,Akemi Yamaguchi
5382030,Tadashi Nakamura
52445,Marcy Bannor
1014554,Shelley Calene-Black
160049,Luci Christian
971401,Shannon Conley
10074926,Justin Doran
293342,Crispin Freeman
3654365,Adam Gibbs
337751,Dan Green
824,John Badham
237,John Travolta
331186,Karen Lynn Gorney
587944,Barry Miller
129955,Joseph Cali
650344,Bruce Ornstein
787621,Martin Shakar
671398,Lisa Peluso
182456,Robert Costanzo
1837,Peter Weir
3595031,Mark Lee
449652,Bill Kerr
394176,Harold Hopkins
630490,Gerda Nicolson
154,Mel Gibson
344188,Robert Grubb
34541,David Argue
3164611,Brian Anderson
491626,Georges Lautner
901,Jean-Paul Belmondo
220852,Jean Desailly
163250,Cyrielle Clair
221102,Marie-Christine Descouard
545862,Elisabeth Margoni
723827,Jean-Louis Richard
64650,Michel Beaune
232627,Bernard-Pierre Donnadieu
201635,Gérard Darrieu
48122,Sidiki Bakaba
396136,Robert Hossein
65284,Steve Beck
321,Gabriel Byrne
523,Julianna Margulies
253035,Ron Eldard
4993,Desmond Harrington
913460,Isaiah Washington
227317,Alex Dimitriades
881631,Karl Urban
115161,Emily Browning
720575,Francesca Rettondini
749459,Bob Ruggiero
853380,Julie Taymor
161,Salma Hayek
535502,Mía Maestro
526019,Diego Luna
547,Alfred Molina
420,Valeria Golino
721209,Patricia Reyes Spíndola
715953,Roger Rees
575766,Roberto Medina
171,Ashley Judd
104,Antonio Banderas
1071898,Dylan Kidd
1714,Campbell Scott
251986,Jesse Eisenberg
618,Isabella Rossellini
924,Elizabeth Berkley
884,Jennifer Beals
46134,Mina Badie
791570,Ben Shenkman
1083114,Chris Stack
1072555,Morena Baccarin
256318,Lisa Emery
275690,Colin Fickes
1259207,Tommy Savas
858525,Betty Thomas
552,Eddie Murphy
5562,Owen Wilson
463,Famke Janssen
532,Malcolm McDowell
170550,Gary Cole
507629,Phill Lewis
494892,Viv Leacock
198040,Keith Dallas
853238,Tate Taylor
7155,Lynda Boyd
5145,Sugar Ray Leonard
501185,Michael Lembeck
4558737,Tim Allen
2525934,Elizabeth Mitchell
472710,David Krumholtz
5156,Eric Lloyd
1662,Judge Reinhold
187724,Wendy Crewson
107748,Spencer Breslin
480869,Art LaFleur
878768,Aisha Tyler
1629,Kevin Pollak
858988,Jay Thomas
373,Michael Dorn
436,Curtis Hanson
4896,Eminem
107,Kim Basinger
1616,Mekhi Phifer
5261,Brittany Murphy
7548279,Evan Jones
589077,Omar Benson Miller
1138637,De'Angelo Wilson
126021,Eugene Byrd
543383,Taryn Manning
399903,Larry Hudson
788335,Michael Shannon
1331,Todd Haynes
194,Julianne Moore
598,Dennis Quaid
371660,Dennis Haysbert
165101,Patricia Clarkson
205626,Viola Davis
714310,James Rebhorn
309461,Michael Gaston
1362617,Ryan Ward
1167112,Jordan Nia Elizabeth
922927,Celia Weston
308241,Barbara Garrick
83565,Olivia Birkelund
1060,Chris Columbus
705356,Daniel Radcliffe
342488,Rupert Grint
914612,Emma Watson
341743,Richard Griffiths
9318791,Fiona Shaw
577982,Harry Melling
429363,Toby Jones
1171163,Jim Norton
962359,James Phelps
910278,Julie Walters
942247,Bonnie Wright
1983100,Mark Williams
551076,Neil Marshall
675730,Sean Pertwee
571727,Kevin McKidd
165881,Emma Cleasby
192377,Liam Cunningham
517021,Thomas Lockyer
176660,Craig Conway
343,David Cronenberg
642198,Jennifer O'Neill
480099,Stephen Lack
1526,Patrick McGoohan
199325,Lawrence Dane
461,Michael Ironside
468477,Géza Kovács
862582,Jérôme Tiberghien
848414,Lee Tamahori
112,Pierce Brosnan
932,Halle Berry
827170,Toby Stephens
683253,Rosamund Pike
950935,Rick Yune
1132,Judi Dench
92,John Cleese
514,Michael Madsen
498449,Will Yun Lee
874684,Kenneth Tsang
248408,Emilio Echevarría
330853,Michael Gor
538692,Lawrence Makoare
758760,Colin Salmon
94039,Samantha Bond
637518,Phillip Noyce
323,Michael Caine
409,Brendan Fraser
229498,Thi Hai Yen Do
784884,Rade Serbedzija
2245,Tzi Ma
822802,Robert Stanton
651660,Holmes Osborne
1152693,Ferdinand Hoang
594856,Mathias Mlekuz
72091,Tim Bennett
874290,Jeff Truman
264,Pedro Almodóvar
1427644,Javier Cámara
334882,Darío Grandinetti
914455,Leonor Watling
282936,Rosario Flores
297443,Mariola Fuentes
1036,Geraldine Chaplin
62471,Pina Bausch
892669,Caetano Veloso
959575,Roberto Álvarez
25745,Elena Anaya
240318,Lola Dueñas
273362,Adolfo Fernández
2798915,Ana Fernández
483942,Chus Lampreave
1752,Steven Soderbergh
123,George Clooney
1523,Natascha McElhone
205626,Viola Davis
1111,Jeremy Davies
876300,Ulrich Tukur
158626,John Cho
750851,Morgan Rusler
258117,Michael Ensign
1990,Elpidia Carrillo
269021,Kent Faulcon
166256,Ron Clements
615780,John Musker
1975,Roscoe Lee Browne
123553,Corey Burton
330687,Joseph Gordon-Levitt
419645,Tony Jay
1526,Patrick McGoohan
574540,Michael McShane
582418,Laurie Metcalf
1383,David Hyde Pierce
1737,Martin Short
668,Emma Thompson
699,Michael Wincott
9933465,Jack Angel
1093,John Dahl
400,Linda Fiorentino
597,Bill Pullman
713552,Michael Raysses
73871,Peter Berg
606487,Dean Norris
779072,Donna W. Scott
780102,Mik Scriba
687,J.T. Walsh
593388,Herb Mitchell
638056,Bill Nunn
256831,Cy Endfield
48939,Stanley Baker
4813169,Jack Hawkins
414965,Ulla Jacobsson
95718,James Booth
323,Michael Caine
338210,Nigel Green
199399,Paul Daneman
250022,Glynn Edwards
449515,David Kernan
93937,Gary Bond
1414398,Patrick Magee
601,Harold Ramis
134,Robert De Niro
345,Billy Crystal
1435,Lisa Kudrow
899995,Joe Viterelli
1550,Cathy Moriarty
5069,Spike Jonze
115,Nicolas Cage
842770,Tilda Swinton
658,Meryl Streep
3139182,Chris Cooper
851610,Jay Tavare
514342,Litefoot
932194,Roger Willie
64769,Jim Beaver
786806,Cara Seymour
427964,Doug Jones
864997,Stephen Tobolowsky
1200,Gary Farmer
419273,Peter Jason
411857,Gregory Itzin
436,Curtis Hanson
934483,Kurt Wimmer
288,Christian Bale
700712,Dominic Purcell
293,Sean Bean
434968,Christian Kahrmann
1013098,John Keogh
675730,Sean Pertwee
1209,William Fichtner
5171,Angus Macfadyen
4875,Taye Diggs
361959,Matthew Harbour
131032,Maria Pia Calzone
1833,Emily Watson
831690,Charles Stone III
134244,Nick Cannon
757855,Zoe Saldana
428963,Orlando Jones
731346,Leonard Roberts
1240342,GQ
915868,Jason Weaver
589900,Angela Elayne Gibbs
1035160,Tyreese Burnett
103744,Tom Brady
1705,Rob Schneider
267506,Anna Faris
492932,Matthew Lawrence
647638,Eric Christian Olsen
1108,Robert Davi
2124,Melora Hardin
5016,Alexandra Holden
1046097,Rachel McAdams
369521,Fay Hauser
610298,Tia Mowry-Hardrict
307600,Lee Garlington
911061,Wayne Wang
182,Jennifer Lopez
146,Ralph Fiennes
1670,Natasha Richardson
1804,Stanley Tucci
692677,Tyler Posey
175814,Frances Conroy
1177,Chris Eigeman
781238,Amy Sedaris
520171,Priscilla Lopez
1364,Bob Hoskins
731359,Lisa Roberts Gillan
180025,Maddie Corman
1159251,Jayne Houdyshell
829,Stuart Baird
1772,Patrick Stewart
408,Jonathan Frakes
653,Brent Spiner
996,LeVar Burton
373,Michael Dorn
642,Marina Sirtis
1987321,Tom Hardy
579,Ron Perlman
539,Dina Meyer
161980,Jude Ciccolella
197639,Alan Dale
1829571,Michael Owen
668247,Alexander Payne
197,Jack Nicholson
870,Kathy Bates
204706,Hope Davis
551,Dermot Mulroney
820053,June Squibb
381606,Howard Hesseman
342881,Harry Groener
137230,Len Cariou
716277,Phil Reeves
935616,Matt Winston
175415,James M. Connor
26899,Jill Anderson
2974550,Peter Jackson
21600,Bruce Allpress
276,Sean Astin
45324,John Bach
949,Cate Blanchett
89217,Orlando Bloom
101710,Billy Boyd
112400,Jed Brophy
374,Brad Dourif
384060,Bernard Hill
394126,Bruce Hopkins
6928601,Christopher Lee
490,Spike Lee
1570,Edward Norton
450,Philip Seymour Hoffman
1608,Barry Pepper
206257,Rosario Dawson
1593,Anna Paquin
9696871,Brian Cox
653654,Levani
222881,Tony Devon
926086,Isiah Whitlock Jr.
312796,Michael Genet
822155,Aaron Stanford
243,Denzel Washington
1035682,Derek Luke
1287636,Malcolm David Kelley
243,Denzel Washington
117146,Joy Bryant
724757,Salli Richardson-Whitfield
175305,Kevin Connolly
625645,Novella Nelson
810934,Stephen Snedden
437646,Sung Kang
217,Martin Scorsese
138,Leonardo DiCaprio
358,Daniel Day-Lewis
139,Cameron Diaz
980,Jim Broadbent
604,John C. Reilly
1794,Henry Thomas
553,Liam Neeson
322407,Brendan Gleeson
507207,Gary Lewis
6917672,Stephen Graham
550371,Eddie Marsan
566680,Alec McCowen
376101,David Hemmings
319142,Lawrence Gilliard Jr.
786806,Cara Seymour
492909,Marc Lawrence
113,Sandra Bullock
424,Hugh Grant
1860,Alicia Witt
412374,Dana Ivey
458951,Robert Klein
122688,Heather Burns
354069,David Haig
592923,Dorian Missick
935395,Katheryn Winnick
138620,Joe Carnahan
500542,Dan Leis
574,Jason Patric
11154,Lloyd Adams
12586,A.C. Peterson
564277,Chi McBride
888022,Alan Van Sprang
108765,Krista Bridges
501,Ray Liotta
956052,Howard Zieff
101,Dan Aykroyd
130,Jamie Lee Curtis
346,Macaulay Culkin
1043,Anna Chlumsky
557956,Richard Masur
1162,Griffin Dunne
625148,Ann Nelson
324533,Peter Michael Goetz
356284,Jane Hallaren
427505,Anthony R. Jones
898014,Tom Villard
594503,Hayao Miyazaki
383022,Noriko Hidaka
757076,Chika Sakamoto
411790,Shigesato Itoi
793585,Sumi Shimamoto
847054,Hitoshi Takagi
913558,Machiko Washio
157133,Shigeru Chiba
851311,Naoki Tatsuta
229,Steven Spielberg
138,Leonardo DiCaprio
158,Tom Hanks
686,Christopher Walken
640,Martin Sheen
882,Nathalie Baye
10736,Amy Adams
981,James Brolin
397788,Brian Howe
400606,Frank John Hughes
247611,Steve Eastin
254760,Chris Ellis
278125,John Finn
4950,Jennifer Garner
690186,Ellen Pompeo
551128,Rob Marshall
4875,Taye Diggs
766761,Cliff Saunders
1876,Catherine Zeta-Jones
250,Renée Zellweger
922035,Dominic West
247720,Jayne Eastwood
64098,Bruce Beaton
604,John C. Reilly
272173,Colm Feore
809727,Rob Smith
197636,Stephen Daldry
173,Nicole Kidman
194,Julianne Moore
658,Meryl Streep
226820,Stephen Dillane
1669,Miranda Richardson
1203457,Lyndsey Marshal
60221,Linda Bassett
183469,Christian Coulson
191410,Michael Culkin
604,John C. Reilly
1057,Toni Collette
591,Roman Polanski
4778,Adrien Brody
288976,Emilia Fox
954076,Michal Zebrowski
832380,Ed Stoppard
513520,Maureen Lipman
277975,Frank Finlay
611148,Wanja Mues
725956,Richard Ridings
217,Martin Scorsese
134,Robert De Niro
1471,Jerry Lewis
7958,Diahnne Abbott
928,Sandra Bernhard
114139,Lou Brown
373627,Marta Heflin
908925,Katherine Wallach
506613,Shawn Levy
5110,Ashton Kutcher
5261,Brittany Murphy
437283,Christian Kane
608378,David Moscow
5195,Monet Mazur
711058,David Rasche
524745,Thad Luckinbill
453115,Taran Killam
855,Raymond J. Barry
865084,Toshi Toda
310960,George Gaynes
576987,Fernando Meirelles
526199,Kátia Lund
1179105,Alexandre Rodrigues
1129884,Leandro Firmino
1249574,Phellipe Haagensen
1179683,Douglas Silva
1178560,Jonathan Haagensen
618690,Matheus Nachtergaele
1179580,Seu Jorge
103797,Alice Braga
1249471,Michel Gomes
254786,David R. Ellis
5123,Ali Larter
176882,A.J. Cook
484678,Michael Landes
456484,James Kirk
7155,Lynda Boyd
870535,Keegan Connor Tracy
974364,Jonathan Cherry
141333,Terrence 'T.C.' Carson
532461,Justina Machado
865302,Tony Todd
141931,Sarah Carter
1036050,Shaun Sipos
14803,Andrew Airlie
2044,Roger Donaldson
199,Al Pacino
268200,Colin Farrell
5256,Bridget Moynahan
532683,Gabriel Macht
1058987,Kenneth Mitchell
1146822,Mike Realba
494784,Ron Lea
699262,Karl Pruner
505840,Jenny Cooper
513468,Eugene Lipinski
254971,Mark Ellis
280584,Richard Fitzpatrick
2719767,Jules Bass
710230,Arthur Rankin Jr.
273,Alan Arkin
313,Jeff Bridges
1201,Mia Farrow
342245,Tammy Grimes
458951,Robert Klein
1450,Angela Lansbury
6928601,Christopher Lee
943978,Keenan Wynn
293659,Paul Frees
41281,Rene Auberjonois
857475,Theodore Gottlieb
582106,Don Messick
504460,Jack Lester
68935,Nellie Bellflower
677953,Donald Petrie
5028,Kate Hudson
190,Matthew McConaughey
1063517,Kathryn Hahn
661755,Annie Parisse
4965,Adam Goldberg
502073,Thomas Lennon
5230,Michael Michele
363371,Shalom Harlow
458951,Robert Klein
1564,Bebe Neuwirth
674394,Justin Peroff
922927,Celia Weston
615428,James Murtaugh
229694,David Dobkin
329,Jackie Chan
5562,Owen Wilson
1093951,Aaron Taylor-Johnson
1433660,Tom Fisher
318821,Aidan Gillen
939056,Fann Wong
947447,Donnie Yen
183122,Oliver Cotton
454435,Alison King
339778,Constantine Gregory
1281893,Jonathan Harvey
687491,Anna-Louise Plowman
1312338,Georgina Chapman
425756,Mark Steven Johnson
255,Ben Affleck
4950,Jennifer Garner
268200,Colin Farrell
3817,Michael Clarke Duncan
269463,Jon Favreau
855728,Scott Terra
690186,Ellen Pompeo
1592,Joe Pantoliano
650702,Leland Orser
517448,Lennie Loftin
42805,Erick Avari
640299,Derrick O'Connor
70115,Paul Ben-Victor
1418,David Keith
21439,Frankie J. Allison
145309,Nick Castle
527,Walter Matthau
1253,Mason Gamble
687506,Joan Plowright
515941,Christopher Lloyd
670,Lea Thompson
822802,Robert Stanton
934902,Paul Winfield
5169,Natasha Lyonne
711864,Devin Ratray
1676,Nicolas Roeg
309,David Bowie
1800,Rip Torn
163748,Candy Clark
377750,Buck Henry
143378,Bernie Casey
489360,Adrienne Larussa
662029,Alan Parker
701,Kate Winslet
454598,Cleo King
1924374,Constance Jones
228,Kevin Spacey
1473,Laura Linney
752104,Gabriel Mann
2023,Matt Craven
64769,Jim Beaver
728132,Leon Rippy
593961,Rhona Mitra
680846,Todd Phillips
5561,Luke Wilson
2071,Will Ferrell
681,Vince Vaughn
5315,Jeremy Piven
690186,Ellen Pompeo
496,Juliette Lewis
718957,Leah Remini
716275,Perrey Reeves
452929,Craig Kilborn
193846,Elisha Cuthbert
5405,Seann William Scott
1053830,Matt Walsh
5119,Artie Lange
279209,Patrick Fischler
343,David Cronenberg
146,Ralph Fiennes
1669,Miranda Richardson
321,Gabriel Byrne
1655,Lynn Redgrave
627453,John Neville
717980,Gary Reineke
185980,Philip Craig
766761,Cliff Saunders
255108,Tara Ellis
830767,Sara Stockbridge
788202,Adam Shankman
188,Steve Martin
1451,Queen Latifah
506405,Eugene Levy
687506,Joan Plowright
5443,Jean Smart
4782,Kimberly J. Brown
701512,Missi Pyle
742146,Michael Rosenbaum
924508,Betty White
3350023,Steve Harris
371579,Jim Haynie
1183030,Aengus James
298807,Antoine Fuqua
246,Bruce Willis
899,Monica Bellucci
369513,Cole Hauser
907708,Eamonn Walker
582257,Johnny Messner
157915,Nick Chinlund
3156345,Charles Ingram
290280,Paul Francis
3355084,Chad Smith
643,Tom Skerritt
100942,Malick Bowens
124333,Akosua Busia
637615,Gaspar Noé
899,Monica Bellucci
1993,Vincent Cassel
243355,Albert Dupontel
696353,Jo Prestia
619600,Philippe Nahon
149446,Gurinder Chadha
619406,Parminder Nagra
461136,Keira Knightley
1667,Jonathan Rhys Meyers
451600,Anupam Kher
659544,Archie Panjabi
363857,Frank Harper
828980,Juliet Stevenson
451319,Shaheen Khan
151189,Ameet Chana
1001884,Pooja Shah
435755,Preeya Kalidas
2140,Agnieszka Holland
389424,Marco Hofschneider
932870,André Wilms
911206,Ashley Wanninger
389425,René Hofschneider
365,Julie Delpy
957193,Hanns Zischler
479553,Halina Labonarska
557598,Andrzej Mastalerz
1837,Peter Weir
367,Gérard Depardieu
510,Andie MacDowell
1564,Bebe Neuwirth
248981,Gregg Edelman
698764,Robert Prosky
680393,Ethan Phillips
933840,Mary Louise Wilson
809135,Lois Smith
349749,Ronald Guttman
917190,Ann Wedgeworth
620378,Hideo Nakata
559652,Nanako Matsushima
620397,Miki Nakatani
847624,Yûko Takeuchi
766212,Hitomi Satô
637894,Yôichi Numata
559647,Yutaka Matsushige
613522,Katsumi Muramatsu
556051,Masako
648764,Yûrei Yanagi
793666,Kiriko Shimizu
1410,Lawrence Kasdan
151,Morgan Freeman
5048,Thomas Jane
497485,Jason Lee
507073,Damian Lewis
648249,Timothy Olyphant
1744,Tom Sizemore
5531,Donnie Wahlberg
1107127,Reece Thompson
444776,Eric Keenleyside
243024,Rosemary Dunsmore
1171164,Michael O'Neill
1532,John McTiernan
237,John Travolta
1567,Connie Nielsen
168,Samuel L. Jackson
4857,Tim Daly
610,Giovanni Ribisi
887144,Brian Van Holt
4875,Taye Diggs
5231,Dash Mihok
209246,Cristián de la Fuente
761052,Roselyn Sanchez
1065,Harry Connick Jr.
520586,Nick Loren
750,Jon Amiel
796125,Christopher Shyer
302818,Ray Galletti
774633,Tom Scholte
1173,Aaron Eckhart
607703,Glenn Morshower
365480,Anthony Harrison
1409,Tchéky Karyo
420955,Richard Jenkins
26397,Bart Anderson
5476,Hilary Swank
330140,Dennie Gordon
593,Kelly Preston
1346859,Soleil McGhee
147,Colin Firth
40586,Eileen Atkins
596,Jonathan Pryce
338783,James Greene
4789,Amanda Bynes
68257,James Bell
870199,Stanley Townsend
1708,Joel Schumacher
268200,Colin Farrell
662,Kiefer Sutherland
1845,Forest Whitaker
593664,Radha Mitchell
5017,Katie Holmes
5294,Paula Jai Parker
38614,Arian Ash
4137,Tia Texada
4897,John Enos III
429114,Richard T. Jones
633470,Keith Nobbs
2712394,James MacDonald
656929,Josh Pais
913860,Shin'ichirô Watanabe
645513,Tensai Okamura
945290,Kôichi Yamadera
411167,Unshô Ishizuka
370677,Megumi Hayashibara
946344,Yûsaku Yara
409287,Kazuhiko Inoue
467558,Jûrôta Kosugi
34843,Kinryû Arimoto
879936,Yûji Ueda
864980,Nobuo Tobita
468711,Rikiya Koyama
461981,Ai Kobayashi
442454,Aki Kaurismäki
671326,Markku Peltola
653669,Kati Outinen
631112,Juhani Niemelä
657090,Kaija Pakarinen
475411,Sakari Kuosmanen
879365,Annikki Tähti
766674,Anneli Sauli
758825,Elina Salo
617394,Outi Mäenpää
631741,Esko Nikkari
840994,Pertti Sveholm
784648,Aino Seppo
405396,Janne Hyytiäinen
718194,Antti Reini
781842,Peter Segal
1191,Adam Sandler
197,Jack Nicholson
673,Marisa Tomei
350079,Luis Guzmán
184445,Allen Covert
858106,Lynne Thigpen
298281,Kurt Fuller
20739,Krista Allen
5064,January Jones
437,Woody Harrelson
1806,John Turturro
5265,Kevin Nealon
328806,Conrad Goode
302704,Gina Gallego
957772,Rob Zombie
60248,William Bassett
947,Karen Black
6439,Erin Daniels
277344,Dennis Fimple
324658,Walton Goggins
354085,Sid Haig
362534,Chris Hardwick
2719073,Ken Johnson
430873,Jennifer Jostyn
450815,Irwin Keyes
600546,Lukas Moodysson
968541,Oksana Akinshina
1076060,Artyom Bogucharskiy
1220156,Lyubov Agapova
690469,Pavel Ponomaryov
1166638,Tomasz Neuman
439409,Tõnu Kark
402995,Paul Hunter
334,Yun-Fat Chow
5405,Seann William Scott
454809,Jaime King
734558,Karel Roden
810729,Victoria Smurfit
538683,Mako
950619,Roger Yuan
172220,K.C. Collins
1353738,Rob Archer
1302,Christopher Guest
343444,Mary Gross
67506,Marty Belafsky
1347481,Jared Nelson Smith
1347221,Ryan Raddatz
509414,Todd Lieberman
364977,Laura Harris
733427,Harry Shearer
571106,Michael McKean
1302,Christopher Guest
506405,Eugene Levy
1874558,Andrew Davis
244,Sigourney Weaver
685,Jon Voight
625789,Tim Blake Nelson
479471,Shia LaBeouf
1169490,Khleo Thomas
1366311,Jake M. Smith
420180,Brenden Jefferson
1008574,Miguel Castro
1045739,Max Kasch
1175678,Zane Holtz
139858,Ski Carr
1603,Sam Peckinpah
163,Dustin Hoffman
1265,Susan George
891092,Peter Vaughan
571435,T.P. McKenna
1171163,Jim Norton
404455,Ken Hutchison
860951,Sally Thomsett
36170,Peter Arne
919815,Colin Welland
4196348,Robert Wise
384050,Arthur Hill
1374151,David Wayne
647921,James Olson
2152664,Kate Reid
446780,Paula Kelly
593360,George Mitchell
81560,Ramon Bieri
639782,Richard O'Brien
2611381,Peter Hobbs
160452,Eric Christmas
3766159,Mark Jenkins
76,François Truffaut
160343,Julie Christie
921459,Oskar Werner
159258,Cyril Cusack
226446,Anton Diffring
818215,Jeremy Spenser
1725838,Alex Scott
1226,James Foley
122653,Edward Burns
1838,Rachel Weisz
4820,Morris Chestnut
650702,Leland Orser
518385,Louis Lombardi
316079,Paul Giamatti
887144,Brian Van Holt
6610,Donal Logue
350079,Luis Guzmán
1474,Tommy 'Tiny' Lister
1065281,Franky G
163,Dustin Hoffman
3506,James Mangold
131,John Cusack
501,Ray Liotta
1605,Amanda Peet
370036,John Hawkes
547,Alfred Molina
245112,Clea DuVall
1525,John C. McGinley
5406,William Lee Scott
998,Jake Busey
898546,Pruitt Taylor Vince
360,Rebecca De Mornay
34492,Carmen Argenziano
68382,Marshall Bell
504762,Matt Letscher
1741,Bryan Singer
1772,Patrick Stewart
413168,Hugh Jackman
5212,Ian McKellen
932,Halle Berry
463,Famke Janssen
5188,James Marsden
1593,Anna Paquin
5381,Rebecca Romijn
9696871,Brian Cox
1086,Alan Cumming
1117,Bruce Davison
822155,Aaron Stanford
39162,Shawn Ashmore
5026,Kelly Hu
835759,Katie Stuart
139867,Steve Carr
552,Eddie Murphy
307531,Jeff Garlin
1872,Steve Zahn
5093,Regina King
5265,Kevin Nealon
441747,Jonathan Katz
266441,Siobhan Fallon Hogan
249046,Lisa Edelstein
327,Lacey Chabert
33837,Leila Arcieri
1378,Anjelica Huston
1370269,Max Burkholder
949278,Arthur Young
594503,Hayao Miyazaki
849028,Mayumi Tanaka
948445,Keiko Yokozawa
368969,Kotoe Hatsui
855385,Minori Terada
865757,Fujio Tokita
619077,Ichirô Nagai
913558,Machiko Washio
436788,Takuzô Kamiyama
756509,Ryûji Saikachi
905154,Lana Wachowski
905152,Lilly Wachowski
30989,Ray Anthony
48127,Helmut Bakaitis
60561,Steve Bastoni
899,Monica Bellucci
76780,Daniel Bernhardt
88513,Ian Bliss
1369377,Michael Budd
125007,Kelly Butler
715636,Peyton Reed
250,Renée Zellweger
191,Ewan McGregor
5299,Sarah Paulson
1383,David Hyde Pierce
237222,Rachel Dratch
687443,Jack Plotnick
709704,Tony Randall
43891,John Aylward
743671,Matt Ross
258117,Michael Ensign
648486,Timothy Omundson
5394,Jeri Ryan
587431,Ivana Milicevic
313534,Melissa George
458251,Cédric Klapisch
244151,Romain Duris
2105,Judith Godrèche
851582,Audrey Tautou
208426,Cécile de France
717709,Kelly Reilly
111405,Cristina Brondo
582614,Barnaby Metschurat
84107,Kevin Bishop
208756,Xavier de Guillebon
948636,Wladimir Yordanoff
598890,Irene Montalà
325221,Iddo Goldberg
1723,Tom Shadyac
120,Jim Carrey
151,Morgan Freeman
98,Jennifer Aniston
1311,Philip Baker Hall
4738,Catherine Bell
910076,Lisa Ann Walter
136797,Steve Carell
4887,Nora Dunn
420646,Eddie Jemison
766403,Paul Satterfield
476,Sally Kirkland
4746,Tony Bennett
224225,Timothy Di Pri
4056,Andrew Stanton
881279,Lee Unkrich
1900634,Albert Brooks
1122,Ellen DeGeneres
1071252,Alexander Gould
353,Willem Dafoe
4951,Brad Garrett
5049,Allison Janney
671721,Austin Pendleton
740535,Stephen Root
507852,Vicki Lewis
710020,Joe Ranft
1691,Geoffrey Rush
4056,Andrew Stanton
1610,Elizabeth Perkins
677037,Bob Peterson
336620,F. Gary Gray
242,Mark Wahlberg
234,Charlize Theron
661,Donald Sutherland
5458,Jason Statham
1293,Seth Green
80049,Yasiin Bey
1570,Edward Norton
692524,Mary Portser
3343,Rob Schmidt
4993,Desmond Harrington
244630,Eliza Dushku
4825,Emmanuelle Chriqui
5438,Jeremy Sisto
954225,Kevin Zegers
95751,Lindy Booth
724995,Julian Richings
5140912,Joel Harris
733500,Wayne Robson
5436,John Singleton
1512937,Paul Walker
879085,Tyrese Gibson
578949,Eva Mendes
369513,Cole Hauser
524839,Ludacris
58175,Thom Barry
1664,James Remar
1226817,Devon Aoki
1004774,Amaury Nolasco
1013003,Michael Ealy
1265149,Jin Au-Yeung
95478,Mark Boone Junior
1273864,Roberto 'Sanz' Sanchez
138927,Niki Caro
1095720,Keisha Castle-Hughes
660984,Rawiri Paratene
369357,Vicky Haughton
193295,Cliff Curtis
1344302,Rachel House
205541,Tammy Davis
1054,Joel Coen
1053,Ethan Coen
1806,John Turturro
422,John Goodman
1114,Judy Davis
503627,Michael Lerner
1498,John Mahoney
1724,Tony Shalhoub
689237,Jon Polito
114,Steve Buscemi
692466,Richard Portnow
613997,Christopher Murney
269599,Meagen Fay
3474,Troy Miller
821048,Timothy Stack
211,Mimi Rogers
270139,Wayne Federman
1277177,Derek Richardson
647638,Eric Christian Olsen
350079,Luis Guzmán
629697,Rachel Nichols
711805,Elden Henson
506405,Eugene Levy
652783,Cheri Oteri
5406,William Lee Scott
965,Danny Boyle
658099,Alex Palmer
773768,David Schneider
614165,Cillian Murphy
365140,Naomie Harris
403168,Noah Huntley
242830,Christopher Dunne
322407,Brendan Gleeson
629334,McG
139,Cameron Diaz
106,Drew Barrymore
5154,Lucy Liu
5170,Bernie Mac
417,Crispin Glover
857620,Justin Theroux
665913,Robert Patrick
193,Demi Moore
763928,Rodrigo Santoro
479471,Shia LaBeouf
4900727,Matt LeBlanc
5561,Luke Wilson
92,John Cleese
950604,Cheung-Yan Yuen
487,Ang Lee
51509,Eric Bana
124,Jennifer Connelly
385,Sam Elliott
524197,Josh Lucas
560,Nick Nolte
449940,Paul Kersey
120648,Cara Buono
710271,Kevin Rankin
922927,Celia Weston
991437,Mike Erwin
2073,Lou Ferrigno
498278,Stan Lee
379237,Charles Herman-Wurmfeld
702,Reese Witherspoon
398,Sally Field
5093,Regina King
177639,Jennifer Coolidge
569226,Bruce McGill
412374,Dana Ivey
707476,Mary Lynn Rajskub
5513,Alanna Ubach
1020923,Bruce Thomas
627878,Bob Newhart
5561,Luke Wilson
932137,Ruth Williamson
609236,Jonathan Mostow
216,Arnold Schwarzenegger
1763,Nick Stahl
132,Claire Danes
518085,Kristanna Loken
28628,David Andrews
266611,Mark Famiglietti
91286,Earl Boen
365128,Moira Sinise
76718,Chopper Bernet
492441,Christopher Lawford
377321,Carolyn Hennesy
10264,Jay Acovone
301370,M.C. Gainey
603470,Elizabeth Morehead
654830,François Ozon
1648,Charlotte Rampling
756203,Ludivine Sagnier
1097,Charles Dance
483788,Jean-Marie Lamour
268949,Michel Fau
