movieID,title,year,description,ratings_sum,review_count
101669.0,Dead Again,1991,"A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.",72.0,25.0
149691.0,Anywhere But Here,1999,A mother and daughter search for success in Beverly Hills.,67.0,25.0
120655.0,Dogma,1999,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,79.5,25.0
151137.0,"Messenger: The Story of Joan of Arc, The",1999,A young girl receives a vision that drives her to rid France of its oppressors.,72.5,25.0
190641.0,Pokémon: The First Movie,1998,"Scientists genetically create a new Pokémon, Mewtwo, but the results are horrific and disastrous.",26.5,14.0
101605.0,"Commitments, The",1991,"When Jimmy Rabbitte wants to start a band, he has open auditions at his house.",89.0,25.0
34862.0,Holiday Inn,1942,"At an inn which is only open on holidays, a crooner and a hoofer vie for the affections of a beautiful up-and-coming performer.",94.5,25.0
56197.0,"Longest Day, The",1962,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",89.5,25.0
105156.0,Poison Ivy,1992,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,61.5,25.0
66473.0,Tora! Tora! Tora!,1970,"In 1941, following months of economic embargo, Japan prepares to open its war against the United States with a preventive attack on the US naval base at Pearl Harbor.",89.0,25.0
95675.0,Women on the Verge of a Nervous Breakdown, ,A television actress encounters a variety of eccentric characters after embarking on a journey to discover why her lover abruptly left her.,84.0,25.0
84855.0,"Verdict, The",1982,A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.,87.5,25.0
86856.0,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",1984,"Adventurer, brain surgeon, rock musician Buckaroo Banzai and his crime-fighting team, the Hong Kong Cavaliers, must stop evil alien invaders from the eighth dimension who are planning to conquer Earth.",71.0,25.0
94027.0,Stand and Deliver,1988,"The story of Jaime Escalante, a high school teacher who successfully inspired his dropout prone students to learn calculus.",95.0,25.0
93565.0,Moonstruck,1987,"Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.",85.0,25.0
68762.0,Jeremiah Johnson,1972,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.,90.5,25.0
59646.0,Repulsion,1965,A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.,102.0,25.0
178737.0,Mansfield Park,1999,"At 10, Fanny Price, a poor relation, goes to live at Mansfield Park, the estate of her aunt's husband, Sir Thomas. Clever, studious, and a writer with an ironic imagination and fine moral ...",87.5,25.0
162661.0,Sleepy Hollow,1999,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.",86.0,25.0
143145.0,"World Is Not Enough, The",1999,"James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain.",75.5,25.0
185125.0,All About My Mother, ,"Young Esteban wants to become a writer and also to discover the identity of his second mother, a trans woman, carefully concealed by his mother Manuela.",83.0,25.0
96061.0,Scrooged,1988,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",87.0,25.0
42546.0,Harvey,1950,"Due to his insistence that he has an invisible six foot-tall rabbit for a best friend, a whimsical middle-aged man is thought by his family to be insane - but he may be wiser than anyone knows.",95.5,25.0
40522.0,Bicycle Thieves, ,"In post-war Italy, a working-class man's bicycle is stolen. He and his son set out to find it.",97.0,25.0
80979.0,Kagemusha,1980,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,87.5,25.0
67411.0,McCabe & Mrs. Miller,1971,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",95.5,25.0
32551.0,"Grapes of Wrath, The",1940,"A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.",101.0,25.0
33045.0,"Shop Around the Corner, The",1940,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",94.5,25.0
87781.0,"Natural, The",1984,An middle-aged unknown comes seemingly out of nowhere to become a legendary baseball player with almost supernatural talent.,87.0,25.0
73692.0,Shampoo,1975,"On Election Day, 1968, a hairdresser and ladies' man is too busy cutting hair and dealing with his various girlfriends and his mistress, whose husband he meets and finds out is having an affair with his ex-girlfriend.",75.5,25.0
105265.0,"River Runs Through It, A",1992,"The story about two sons of a stern minister -- one reserved, one rebellious -- growing up in rural Montana while devoted to fly fishing.",83.5,25.0
93010.0,Fatal Attraction,1987,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,78.0,25.0
89360.0,Jagged Edge,1985,A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,86.0,25.0
95631.0,Midnight Run,1988,"An accountant is chased by bounty hunters, the F.B.I., and the Mafia after jumping bail.",86.5,25.0
99077.0,Awakenings,1990,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",94.0,25.0
101393.0,Backdraft,1991,"Two Chicago firefighter brothers, who don't get along, have to work together while a dangerous arsonist is on the loose.",104.5,25.0
101889.0,"Fisher King, The",1991,"A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.",80.5,25.0
87921.0,Places in the Heart,1984,"In central Texas in the 1930s, a widow, with two small children, tries to run her small 40-acre farm with the help of two disparate people.",85.0,25.0
146675.0,End of Days,1999,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.",64.5,25.0
120363.0,Toy Story 2,1999,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",95.0,25.0
172396.0,"End of the Affair, The",1999,A desperate man tries to find out why his beloved left him years ago.,81.5,25.0
158371.0,Sweet and Lowdown,1999,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",90.0,25.0
99165.0,Bonfire of the Vanities,1990,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracting the interest of a down and out reporter.",65.0,25.0
28950.0,Grand Illusion, ,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",92.5,25.0
79239.0,"Great Santini, The",1979,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated Marine pilot.",89.5,25.0
150216.0,Cradle Will Rock,1999,"A true story of politics and art in the 1930s U.S., focusing on a leftist musical drama and attempts to stop its production.",76.5,25.0
205000.0,Deuce Bigalow: Male Gigolo,1999,"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.",60.5,25.0
120689.0,"Green Mile, The",1999,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.",89.0,25.0
124315.0,"Cider House Rules, The",1999,"A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world.",84.5,25.0
67328.0,"Last Picture Show, The",1971,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",100.5,25.0
51337.0,"7th Voyage of Sinbad, The",1958,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",82.5,25.0
166485.0,Anna and the King,1999,"The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.",75.0,25.0
182789.0,Bicentennial Man,1999,An android endeavors to become human as he gradually acquires emotions.,70.5,25.0
164912.0,Stuart Little,1999,"The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.",60.5,25.0
120910.0,Fantasia 2000,1999,An update of the original film with new interpretations of great works of classical music.,74.0,25.0
175880.0,Magnolia,1999,"An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.",103.5,25.0
151568.0,Topsy-Turvy,1999,"Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado.",87.5,25.0
66892.0,Carnal Knowledge,1971,Chronicling the lifelong sexual development of two men who meet and befriend one another in college.,80.0,25.0
64276.0,Easy Rider,1969,"Two bikers head from L.A. to New Orleans through the open country and desert lands, and along the way they meet a man who bridges a counter-culture gap of which they had been unaware.",78.5,25.0
87231.0,The Falcon and the Snowman,1985,The true story of a disillusioned military contractor employee and his drug pusher childhood friend who became walk-in spies for the Soviet Union.,86.0,25.0
146838.0,Any Given Sunday,1999,A behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.,72.0,25.0
125664.0,Man on the Moon,1999,The life and career of legendary comedian,73.5,25.0
177789.0,Galaxy Quest,1999,"The alumni cast of a space opera television series have to play their roles as the real thing when an alien race needs their help. However, they also have to defend both Earth and the alien race from a reptilian warlord.",91.0,25.0
134119.0,"Talented Mr. Ripley, The",1999,"In late 1950s New York, Tom Ripley, a young underachiever, is sent to Italy to retrieve Dickie Greenleaf, a rich and spoiled millionaire playboy. But when the errand fails, Ripley takes extreme measures.",90.0,25.0
195945.0,Next Friday,2000,Uncle Elroy and Day Day owe money on taxes so Craig finds a way to steal from the next door neighbors to pay off the taxes so Uncle Elroy's house doesn't get put up for auction.,54.5,25.0
174856.0,"Hurricane, The",1999,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",77.5,25.0
145653.0,Angela's Ashes,1999,"Based on the best-selling autobiography by Irish expatriate Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the ...",60.0,25.0
120866.0,Titus,1999,"Titus returns victorious from war, only to plant the seeds of future turmoil for himself and his family.",81.0,25.0
120834.0,Snow Falling on Cedars,1999,"A Japanese-American fisherman is accused of killing his neighbor at sea. In the 1950s, race figures into the trial. So does reporter Ishmael.",81.0,25.0
172493.0,"Girl, Interrupted",1999,Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the late 1960s.,77.5,25.0
156812.0,My Dog Skip,1999,"A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip.",73.0,25.0
134983.0,Supernova,2000,A deep space rescue and recovery spaceship with a crew of 6 receives a distress call from a mining operation 3432 light years away. A rescue operation via dimension jump is made. Bad idea.,55.5,25.0
70903.0,"Way We Were, The",1973,"Two disparate people have a wonderful romance, but their political views and convictions drive them apart.",85.0,25.0
46359.0,Stalag 17,1953,"When two escaping American World War II prisoners are killed, the German P.O.W. camp barracks black marketeer, J.J. Sefton, is suspected of being an informer.",98.5,25.0
95897.0,"Presidio, The",1988,A San Francisco civilian police detective is forced to work on a series of murders with his former enemy commanding officer while dating his daughter.,70.0,25.0
70511.0,Papillon,1973,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",89.0,25.0
70290.0,"Last Detail, The",1973,"Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.",106.5,25.0
65724.0,Five Easy Pieces,1970,"A dropout from upper-class America picks up work along the way on oil rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",85.5,25.0
97162.0,Dead Calm,1989,"After a tragedy, John Ingram and his wife Rae are spending some time isolated at sea, when they come across a stranger who has abandoned a sinking ship.",95.5,25.0
77269.0,"Boys from Brazil, The",1978,A Nazi hunter in Paraguay discovers a sinister and bizarre plot to rekindle the Third Reich.,79.5,25.0
107659.0,Loaded Weapon 1, ,A spoof on,66.5,25.0
83929.0,Fast Times at Ridgemont High,1982,"A group of Southern California high school students are enjoying their most important subjects: sex, drugs, and rock n' roll.",77.5,25.0
106364.0,Batman: Mask of the Phantasm,1993,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,73.5,25.0
100318.0,Pacific Heights,1990,"A couple work hard to renovate their dream house and become landlords to pay for it. Unfortunately, one of their tenants has plans of his own.",71.5,25.0
120662.0,Eye of the Beholder,1999,"A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel.",58.5,25.0
104187.0,Encino Man,1992,"When they find a frozen caveman in their back yard, two high school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life.",57.5,25.0
76095.0,"Goodbye Girl, The",1977,"After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.",98.5,25.0
104797.0,Malcolm X,1992,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",96.5,25.0
105417.0,Sister Act,1992,"When a worldly singer witnesses a mob crime, the police hide her as a nun in a traditional convent where she has trouble fitting in.",59.5,25.0
108147.0,Sister Act 2: Back in the Habit,1993,Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,50.5,25.0
104389.0,"Hand That Rocks the Cradle, The",1992,"After her humiliated husband kills himself, an embittered pregnant widow loses her child, and embarks on a mission of vengeance against a woman and her family.",71.5,25.0
106246.0,Alive,1993,A Uruguayan rugby team stranded in the snow swept Andes are forced to use desperate measures to survive after a plane crash.,84.5,25.0
88683.0,Agnes of God,1985,"When a naive novice nun is discovered with a dead newborn in her convent quarters, a court-appointed psychiatrist investigates her case.",73.5,25.0
105323.0,Scent of a Woman,1992,"A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.",93.5,25.0
105793.0,Wayne's World,1992,Two slacker friends try to promote their public-access cable show.,84.0,25.0
108525.0,Wayne's World 2,1993,The inseparable duo try to organize a rock concert while Wayne must fend off a record producer who has an eye for his girlfriend.,59.5,25.0
104694.0,"League of Their Own, A",1992,Two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.,77.5,25.0
105112.0,Patriot Games,1992,"When CIA analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets him and his family for revenge.",79.0,25.0
103855.0,"Bodyguard, The",1992,"A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.",72.5,25.0
104070.0,Death Becomes Her,1992,"When a woman learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",66.0,25.0
104231.0,Far and Away,1992,"A young Irish couple flee to the States, but subsequently struggle to obtain land and prosper freely.",75.5,25.0
104454.0,Howards End,1992,A businessman thwarts his wife's bequest of an estate to another woman.,87.0,25.0
105415.0,Singles,1992,A group of twenty-something friends most of whom live in the same apartment complex search for love and success in grunge-era Seattle.,77.5,25.0
105665.0,Twin Peaks: Fire Walk with Me,1992,"Laura Palmer's harrowing final days are chronicled one year after the murder of Teresa Banks, a resident of Twin Peaks' neighboring town.",77.5,25.0
105812.0,White Men Can't Jump,1992,Black and white basketball hustlers join forces to double their chances of winning money on the street courts and in a basketball tournament.,81.0,25.0
103893.0,Buffy the Vampire Slayer,1992,Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,55.5,25.0
104684.0,Hard-Boiled, ,A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.,89.0,25.0
103905.0,Man Bites Dog, ,A film crew follows a ruthless thief and heartless killer as he goes about his daily routine. But complications set in when the film crew lose their objectivity and begin lending a hand.,84.0,25.0
104815.0,"Mariachi, El",1992,A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,86.0,25.0
105477.0,Stop! Or My Mom Will Shoot,1992,A tough police sergeant's overbearing mother comes to visit him and begins to meddle in his life and career.,41.5,25.0
104291.0,Forever Young,1992,"During a cryogenics test, a pilot frozen in 1939 awakes in 1992 but time is running out, as his body starts to age rapidly.",60.0,25.0
104040.0,"Cutting Edge, The",1992,A temperamental figure skater and a former hockey player try to win Olympic gold as a figure skating pairs team.,76.0,25.0
105046.0,Of Mice and Men,1992,"Two drifters, one a gentle but slow giant, try to make money working the fields during the Depression so they can fulfill their dreams.",82.0,25.0
103759.0,Bad Lieutenant,1992,"While investigating a young nun's rape, a corrupt New York City police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness and redemption.",74.0,25.0
134084.0,Scream 3,2000,"While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",65.0,25.0
105414.0,Single White Female,1992,A woman advertising for a new roommate finds that something very strange is going on with the tenant who decides to move in.,69.0,25.0
144117.0,"Boondock Saints, The",2000,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,79.5,25.0
163978.0,"Beach, The",2000,"Vicenarian Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss. Excited and intrigued, he sets out to find it.",74.0,25.0
220099.0,"Tigger Movie, The",2000,Tigger goes looking through the hundred-acre-wood to find his family.,61.5,20.0
62376.0,To Sir with Love,1967,Idealistic engineer-trainee and his experiences in teaching a group of rambunctious white high school students from the slums of London's East End.,89.0,25.0
181984.0,Boiler Room,2000,"A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeared to be.",80.5,25.0
134847.0,Pitch Black,2000,"A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.",76.0,25.0
190138.0,"Whole Nine Yards, The",2000,"A struggling dentist's life is turned upside down when a famous gangster moves in next door, and his wife convinces him to inform a notorious mob boss about the gangster's whereabouts.",76.0,25.0
21749.0,City Lights,1931,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",97.5,25.0
87265.0,"Flamingo Kid, The",1984,"A recent high school graduate unsure of his future gets a summer job at the Flamingo beach club, and meets the charismatic Phil Brody.",75.0,25.0
12349.0,"Kid, The",1921,"The Tramp cares for an abandoned child, but events put that relationship in jeopardy.",91.5,25.0
184858.0,Reindeer Games,2000,"After assuming his dead cell-mate's identity to get with the other man's girlfriend, an ex-convict finds himself a reluctant participant in a casino heist.",66.5,25.0
185014.0,Wonder Boys,2000,"An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",85.5,25.0
186045.0,Drowning Mona,2000,"When a woman drives a car into the river to her death, everyone in town becomes a suspect.",57.0,25.0
165798.0,Ghost Dog: The Way of the Samurai,1999,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,75.0,25.0
40506.0,Key Largo,1948,"A man visits his war buddy's family hotel and finds a gangster running things. As a hurricane approaches, the two end up confronting each other.",94.0,25.0
86969.0,Birdy,1984,After two friends return home from the Vietnam War one becomes mentally unstable and obsesses with becoming a bird.,85.5,25.0
86005.0,Never Cry Wolf,1983,"A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species.",85.5,25.0
183523.0,Mission to Mars,2000,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.",61.0,25.0
142688.0,"Ninth Gate, The",1999,"A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones.",69.5,25.0
101698.0,Defending Your Life,1991,"In an afterlife way station resembling a block of hotels, the lives of the recently-deceased are examined in a court-like setting.",84.5,25.0
78902.0,Breaking Away,1979,A small-town boy obsessed with the Italian cycling team vies for the affections of a college girl.,88.0,25.0
91217.0,Hoosiers, ,A coach with a checkered past and a local drunk train a small town high school basketball team to become a top contender for the championship.,90.0,25.0
94812.0,Bull Durham,1988,A fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.,76.5,25.0
72890.0,Dog Day Afternoon,1975,"A man robs a bank to pay for his lover's operation, which turns into a hostage situation and a media circus.",92.5,25.0
69704.0,American Graffiti,1973,A couple of high school grads spend one final night cruising the strip with their buddies before they go off to college.,86.0,25.0
42208.0,"Asphalt Jungle, The",1950,"A major heist goes off as planned, but then double crosses, bad luck and solid police work cause everything to unravel.",109.5,25.0
49730.0,"Searchers, The",1956,An American Civil War veteran embarks on a journey to rescue his niece from the Comanches.,96.0,25.0
72251.0,"Taking of Pelham One Two Three, The",1974,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",90.5,25.0
102138.0,JFK,1991,New Orleans District Attorney,92.5,25.0
98645.0,Who's Harry Crumb?,1989,Harry Crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.,50.0,25.0
93148.0,Harry and the Hendersons,1987,The Henderson family adopt a friendly Sasquatch but have a hard time trying to keep the legend of 'Bigfoot' a secret.,68.5,25.0
98309.0,She-Devil,1989,A surprisingly resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.,54.0,25.0
92666.0,Blind Date,1987,"A workaholic needs a date for a dinner with new important clientele, but who his brother sets him up with could lead to disaster.",67.0,25.0
79588.0,"Muppet Movie, The",1979,"Kermit and his newfound friends trek across America to find success in Hollywood, but a frog legs merchant is after Kermit.",78.0,25.0
82474.0,"Great Muppet Caper, The",1981,"Kermit the Frog, The Great Gonzo, and Fozzie Bear are reporters who travel to Britain to interview a rich victim of jewel thieves and help her along with her secretary, Miss Piggy.",88.0,25.0
87755.0,"Muppets Take Manhattan, The",1984,Kermit and his friends go to New York City to get their musical on Broadway only to find it's a more difficult task than they anticipated.,84.5,25.0
46435.0,Titanic,1953,An unhappily married couple struggle to deal with their problems while on board the ill-fated ship.,50.5,16.0
195685.0,Erin Brockovich,2000,An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.,82.5,25.0
195714.0,Final Destination,2000,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",77.0,25.0
95800.0,"Bear, The", ,An orphan bear cub hooks up with an adult male as they try to dodge human hunters.,88.5,25.0
103074.0,Thelma & Louise,1991,"Two best friends set out on an adventure, but it soon turns around to a terrifying escape from being hunted by the police, as these two girls escape for the crimes they committed.",76.0,25.0
78718.0,...And Justice for All,1979,"A lawyer is forced to defend a guilty judge, while defending other innocent clients, and trying to find punishment for the guilty and provide justice for the innocent.",85.5,25.0
77975.0,Animal House,1978,"At a 1962 college, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",91.5,25.0
91939.0,She's Gotta Have It,1986,Story of a woman and her three lovers.,72.5,25.0
97216.0,Do the Right Thing,1989,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",93.5,25.0
102175.0,Jungle Fever,1991,Friends and family of a married black architect react in different ways to his affair with an Italian secretary.,80.5,25.0
71402.0,Death Wish,1974,A New York City architect becomes a one-man vigilante squad after his wife is murdered by street punks in which he randomly goes out and kills would-be muggers on the mean streets after dark.,83.0,25.0
36775.0,Double Indemnity,1944,An insurance representative lets himself be talked by a seductive housewife into a murder/insurance fraud scheme that arouses the suspicion of an insurance investigator.,84.5,25.0
100758.0,Teenage Mutant Ninja Turtles,1990,Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.,67.5,25.0
103060.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,"The Turtles and the Shredder battle once again, this time for the last canister of the ooze that created the Turtles, with which Shredder wants to unleash an army of new mutants.",54.5,25.0
108308.0,Teenage Mutant Ninja Turtles III,1993,The turtles find themselves transported back in time to ancient Japan.,45.0,25.0
87985.0,Red Dawn,1984,"It is the dawn of World War III. In mid-western America, a group of teenagers band together to defend their town, and their country, from invading Soviet forces.",66.0,25.0
92675.0,Bloodsport,1988,"""Bloodsport"" follows",71.0,25.0
93105.0,"Good Morning, Vietnam",1987,"In 1965, an unorthodox and irreverent DJ named",81.0,25.0
107050.0,Grumpy Old Men,1993,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.,87.5,25.0
61735.0,Guess Who's Coming to Dinner,1967,A couple's attitudes are challenged when their daughter introduces them to her African-American fiancé.,79.5,25.0
165929.0,Romeo Must Die,2000,An avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.,60.5,25.0
57261.0,Lord of the Flies,1963,"Lost on an island, young survivors of a plane crash eventually revert to savagery despite the few rational boys' attempts to prevent that.",79.0,25.0
27977.0,Modern Times,1936,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,98.0,25.0
107091.0,Heart and Souls,1993,An unhappy businessman finds a new sense of purpose after he's tasked with helping a quartet of ghosts fulfill their last wishes before moving on to the afterlife.,68.5,25.0
57163.0,Hud,1963,"Honest and hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant and egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.",100.0,25.0
54997.0,"Hustler, The",1961,An up-and-coming pool player plays a long-time champion in a single high-stakes match.,97.5,25.0
53946.0,Inherit the Wind,1960,"Based on a real-life case in 1925, two great lawyers argue the case for and against a science teacher accused of the crime of teaching evolution.",88.0,25.0
71411.0,Dersu Uzala,1975,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,83.0,25.0
75860.0,Close Encounters of the Third Kind,1977,"Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.",99.0,25.0
99871.0,Jacob's Ladder,1990,"Mourning his dead child, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.",86.5,25.0
112950.0,Empire Records,1995,Twenty-four hours in the lives of the young employees at Empire Records when they all grow up and become young adults thanks to each other and the manager. They all face the store joining a chain store with strict rules.,79.5,25.0
93378.0,"Bamba, La",1987,Biographical story of the rise from nowhere of early rock and roll singer,86.5,25.0
89457.0,Ladyhawke,1985,"The thief Gaston escapes the dungeon of medieval Aquila through the latrine. Soldiers are about to kill him when Navarre saves him. Navarre, traveling with his spirited hawk, plans to kill the bishop of Aquila with help from Gaston.",80.0,25.0
91445.0,Lucas,1986,"A socially inept fourteen-year-old experiences heartbreak for the first time when his two best friends - Cappie, an older-brother figure, and Maggie, the new girl with whom he is in love - fall for each other.",75.0,25.0
146882.0,High Fidelity,2000,"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress.",101.5,25.0
138749.0,"Road to El Dorado, The",2000,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",59.5,25.0
192614.0,"Skulls, The",2000,"A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.",55.5,25.0
102057.0,Hook,1991,"When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",71.5,25.0
65126.0,True Grit,1969,"A drunken, hard-nosed U.S. Marshal and a Texas Ranger help a stubborn teenager track down her father's murderer in Indian Territory.",86.0,25.0
77928.0,Midnight Express,1978,,88.0,25.0
100157.0,Misery,1990,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",103.5,25.0
69293.0,Solaris, ,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,82.5,25.0
74958.0,Network,1976,A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit.,96.0,25.0
